Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Organization-ex-organization.json	377	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	38	0	0	0	0	0	0
fsh-generated/resources/Patient-ex-mother.json	528	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	38	0	0	0	0	0	0
fsh-generated/resources/Patient-ex-patient.json	851	5	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	33	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ex-author.json	419	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	37	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ex-clerk.json	417	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	25	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ex-practitioner.json	431	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	26	0	0	0	0	0	0
fsh-generated/resources/Provenance-SlsSensitive-initial-history.json	1363	6	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	22	33	52	0	0	0	0	0	0
fsh-generated/resources/Provenance-SlsSensitive-split-history.json	1129	6	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	13	30	48	0	0	0	0	0	0
fsh-generated/resources/Provenance-SlsSensitive-update-history.json	1087	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	15	29	60	0	0	0	0	0	0
fsh-generated/resources/Provenance-ex-provenance-consent-basic-treat.json	702	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	23	43	0	0	0	0	0	0
fsh-generated/resources/Provenance-ex-provenance2-consent-basic-treat.json	838	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	31	46	0	0	1	0	0	0
fsh-generated/resources/StructureDefinition-IHE.PCF.consentAdvanced.json	4602	16	6	0	0	0	0	333	0	410	0	0	2	0	0	0	0	2	0	0	740	3186	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-IHE.PCF.consentBasic.json	6591	17	1	0	0	0	0	335	0	266	0	0	1	0	0	0	0	1	0	0	732	1501	0	0	0	13	1	1
fsh-generated/resources/StructureDefinition-IHE.PCF.consentIntermediate.json	10466	28	0	0	0	0	0	508	1	451	0	0	4	0	0	0	0	2	0	0	1079	1911	0	0	0	19	0	1
fsh-generated/resources/ValueSet-AdvancedSecurityTagVS.json	1672	5	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	78	26871	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BasicPurposeVS.json	649	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	36	247	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SlsSensitiveETH.json	8430	12	1	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	92	5350	0	1	0	1	0	0
fsh-generated/resources/ValueSet-SlsSensitiveETHUD.json	1653	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	36	1532	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SlsSensitiveHIV.json	1707	5	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	46	1063	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SlsSensitiveOPIOIDUD.json	7283	11	1	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	79	3795	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SlsSensitivePSY.json	1501	4	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	33	4240	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SlsSensitiveSDV.json	1122	3	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	26	616	0	0	0	1	0	0
